distance matrix	population:	AFR___GWD	AFR___ACB	AFR___GWD	AFR___LWK	SAS___BEB	AFR___ACB	AMR___PUR	EAS___CDX	EAS___KHV	EAS___CHS
NEW__ENSG00000175426___PCSK1__dist_max___BOOT155	0.9631715537361718	1.0325410659248015	0.8832832324584413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT156	0.9638045548938486	1.0253858895951629	0.890799163299806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT157	0.9615566605779108	1.023028396560268	0.8884237826032533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT158	0.9593376619526203	1.020247863731533	0.8868682070595664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT159	0.9620152460969212	1.0223544258157524	0.8913904383141481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT160	0.9614651000338794	1.0179356417116736	0.8934940674792772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT161	0.9628826679082738	1.0215410567436447	0.8916518650088786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT162	0.9619163198066513	1.018302094818077	0.8942825248405653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT163	0.963313780763472	1.0154156083034023	0.8991479847724916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT164	0.960569136379308	1.0174746274514037	0.8931670104442895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT165	0.9614565587734221	1.0216754540128838	0.8904338785919633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT166	0.961925823190028	1.0247627264883477	0.8888601705867125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT167	0.9576642672110663	1.0219061044439277	0.8834135194292939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT168	0.9593133144656444	1.0267251907989778	0.8823754626281511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT169	0.9618325825454165	1.0280722053851459	0.8871265352303285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT170	0.9624212598425173	1.0224068492644496	0.8934867429513648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT171	0.9621678532428928	1.0237175951461628	0.8924049972341933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT172	0.9613929961089471	1.0276103421258775	0.8867639814358659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT173	0.9643204667637778	1.0283596268552078	0.8920769750795994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT174	0.9622891167714169	1.025286478621803	0.8908956571710015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT175	0.9602813432735913	1.0233407544962974	0.8886894258524469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT176	0.9640192282826111	1.0252385915435354	0.8957597890038522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT177	0.9635954546313955	1.0259858314501142	0.8942575016776891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT178	0.9612339124778615	1.022993321588479	0.8923228208189903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT179	0.9572621056900972	1.0208406568573256	0.8872260716441415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT180	0.9594713664576623	1.026025866198304	0.8858271624545851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT181	0.9571725906058606	1.0239688623230099	0.8844074207581719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT182	0.9532899573592098	1.0186890039116483	0.8830020339782438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT183	0.9558533985853909	1.0246425431379544	0.8810140916567814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT184	0.9539798779002311	1.0225793208609435	0.8797813942426687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT185	0.958014728755071	1.0284497717893728	0.8813219056443505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT186	0.962815894869034	1.0321506526442106	0.8878776969784229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT187	0.9650746151120193	1.033349877365352	0.8917143948071774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT188	0.9655898338819546	1.038786804341053	0.8872594646961599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT189	0.9624002039743103	1.0327547112288236	0.8863158789447085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT190	0.9635965723444898	1.0369920704177236	0.8848490539461942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT191	0.9598611115977405	1.0344128122272784	0.8798136399497685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT192	0.9580441332536368	1.0318442067552276	0.8785392370952007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT193	0.9576866469850949	1.0324939376981885	0.876838957473459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT194	0.9588821491215195	1.0357106408246177	0.8750057421103409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT195	0.9585240053739905	1.0363323475540809	0.8737740671479725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT196	0.957862833361498	1.0308865778773144	0.8785165017778859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT197	0.958390796008069	1.0254977424111669	0.8847174785515634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT198	0.9566365281511519	1.0235832133660898	0.8834581550434448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT199	0.9549001610468366	1.0216797757888063	0.8816300187348187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT200	0.9597928451089718	1.0248531567916657	0.8874859558076099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT201	0.9587304863716708	1.0200270369475093	0.8906715888115878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT202	0.9557818622661062	1.018428563159792	0.8865334675923491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT203	0.9550461346284086	1.0165495111379002	0.8884977558743308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT204	0.9515932276756277	1.014723336289472	0.8837960511054038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT205	0.9496033856605388	1.012877949366644	0.882617733058512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT206	0.9479611931042422	1.0111243265934373	0.8816652211621876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT207	0.9523198937371825	1.015017475355826	0.887557774718519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT208	0.9543990993526585	1.0164916760023968	0.8913936186663483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT209	0.9548053390699994	1.0189902412460778	0.8895422881319742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT210	0.9570322457303078	1.0243826894949672	0.8881973053752226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT211	0.9564252258651685	1.0275707037187698	0.883617845602047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT212	0.9547963536004008	1.0246073966889395	0.8824166059539235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT213	0.9520194287275686	1.0230639923105922	0.8785245001236884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT214	0.9513393289757074	1.0212565030059289	0.8795759068330794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT215	0.95352989225563	1.0263304757948462	0.8782687779535835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT216	0.9580658752385433	1.030089989926814	0.8839285714285753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT217	0.9621808177603959	1.0337503697500712	0.8896863348669576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT218	0.9642935547705566	1.0312316144482485	0.8952428548605834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT219	0.9613411158903206	1.0294658540809358	0.8910634342050586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT220	0.9603633310620071	1.025019501580656	0.8946667100003293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT221	0.963339658041743	1.025371871436106	0.8999150931953308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT222	0.9636821230389341	1.0229633034613796	0.9038644461283036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT223	0.9666177362319365	1.0233628203881946	0.9090281844949225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT224	0.9655326982153744	1.0205828933644259	0.9081262351039039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT225	0.9675654084579123	1.018915874663794	0.9128295157107111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT226	0.972875899778824	1.0239192819026897	0.9180908695480307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT227	0.9721415972013289	1.0249060505438161	0.9168566938809329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT228	0.9724366899946262	1.0225647236702045	0.9195474421067141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT229	0.9708566199205034	1.0209088902204457	0.9185284677916928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT230	0.9664457609532422	1.0158909483181364	0.9147710039429848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT231	0.9662406815761455	1.0145085973981394	0.9161190328580345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT232	0.9642873114035663	1.0099934310002412	0.9178828310297735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT233	0.9623510436459897	1.0114739424094161	0.913840911625695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT234	0.9604316546762595	1.0117493623704046	0.9101585392479502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT235	0.9614071286277162	1.0145031100046529	0.9088150300035899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT236	0.9583937052527121	1.0104193371878165	0.9072888156671071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT237	0.9634922293547675	1.0152313666312318	0.9121382870575142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT238	0.9620106775326108	1.01367711388237	0.9104159220451924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT239	0.9590323899335859	1.0120933607449558	0.906853945637639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT240	0.9596488048350339	1.014287219788331	0.9052168400641457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT241	0.9569862245415015	1.0099349040800238	0.9032808471967284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT242	0.9589099999170438	1.0077861638972636	0.9082352593512049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT243	0.9595811537068694	1.010243063934693	0.9070923630047585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT244	0.9594152438129702	1.0089594606582153	0.907871296927585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT245	0.9587906084923452	1.0074639231440594	0.9091653027823317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT246	0.9561858263861512	1.0029987315878675	0.9082580490236463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT247	0.9543933972409061	1.0044155920110014	0.9041361825425649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT248	0.954129999622315	1.002351125701523	0.9051835128731371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT249	0.9557391453891766	1.0068109076014726	0.9041048637461273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT250	0.9551419039985242	1.0053847515105179	0.9047830381812795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT251	0.9523350711102594	1.001244434214035	0.9033660924026844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT252	0.9542001908906164	1.005443814108081	0.9015243405046223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT253	0.9562290408234526	1.0098203934578345	0.900758236596667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT254	0.9562307944590592	1.007438955139133	0.90179362734755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT255	0.952314771697256	1.0030991699030745	0.8979754788145026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT256	0.9530945791618011	1.0044648363304547	0.8990137131537547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT257	0.9546575167720603	1.0030865389680006	0.903165774361333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT258	0.95332610722218	1.0017031247267905	0.9021624052866568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT259	0.9508743450967344	0.9977080358075938	0.9000705546282199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT260	0.9524274817409805	1.0014148195411623	0.899058907454669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT261	0.956185124322885	1.0039308882149423	0.9034752727546084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT262	0.9558715743935379	1.0019770796298983	0.9041224553690018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT263	0.953189846724048	0.9977949132346371	0.9030835958668445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT264	0.9520651041864661	0.9958872997360587	0.9023446207469646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT265	0.9529610611247458	0.9943726927870706	0.9051707894807772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT266	0.9547257537323497	0.9987040452061601	0.9038863575449034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT267	0.9550425311450292	1.001751526257716	0.9028884711570342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT268	0.9556652951985325	1.004854581237708	0.9018733570691876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT269	0.9562834631959279	1.0079382380264155	0.9003963992628932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT270	0.9557284180684579	1.0083211356846475	0.8994209495370673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT271	0.9590312297051385	1.0125334647504718	0.9026506103487576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT272	0.9598790491233794	1.0113225073399	0.9052313751230825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT273	0.9602527127583321	1.0153559364609384	0.9018424365283175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT274	0.9610899764907056	1.0183534001568533	0.9001594688710363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT275	0.9616752170865646	1.0206820479823602	0.8991790437205548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT276	0.9613575301409352	1.021778132816499	0.8980841921623215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT277	0.9619375929467417	1.0198610703453768	0.9008034610630515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT278	0.964298268846462	1.02359912672836	0.9023085567506932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT279	0.9630314443531534	1.0222356061121303	0.9012124177676398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT280	0.9653715772009455	1.0255808329168314	0.9023613259140081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT281	0.966571535092476	1.0274069004077877	0.903503556337031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT282	0.9652565465904586	1.0278697236076442	0.9005143351513164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT283	0.9649339621748987	1.025649523433203	0.901888521895802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT284	0.9672348219221054	1.0276832427490323	0.9041008728411384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT285	0.9664589533220458	1.0242624444697674	0.9062981670240223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT286	0.9649787370485596	1.0225838895492467	0.9048880493152336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT287	0.9624875090512035	1.018905622679218	0.9039531113605299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT288	0.9612667546615631	1.017609976273807	0.9027211243627573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT289	0.9588064218473431	1.013634478737644	0.9013386984446451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT290	0.9573739909527555	1.012385661848131	0.9004245655608333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT291	0.9587401218094606	1.016161703761989	0.8995410755810492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT292	0.9582183681513625	1.0164884864612989	0.8986382689058743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT293	0.9558026788884844	1.0129080684656853	0.8977410973559651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT294	0.9583356568389046	1.01340379033322	0.9019583947743764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT295	0.9578970111386237	1.0161897164583835	0.8988229150537661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT296	0.9594668529584016	1.0197069688544116	0.8981034336686036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT297	0.9597357854558102	1.01793067453202	0.9010655960394969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT298	0.9610621774458006	1.016674330243713	0.9049475406680271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT299	0.9607709938358127	1.0174428777429954	0.9031149224638049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT300	0.9596049668575053	1.0158653802790758	0.9019791495771877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT301	0.9625666933124941	1.0189968762822181	0.9045889300430014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT302	0.9640905161905217	1.02273901037392	0.9027779423088442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT303	0.9644134068956408	1.0258222035859166	0.8997269815970969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT304	0.9632503660322141	1.0243925565959584	0.8988838109923998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT305	0.9629576800272144	1.022813149442672	0.9002645246336857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT306	0.963281074844294	1.0191457506669803	0.9040431377253347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT307	0.9625739332143023	1.0214134207198946	0.9012901325135108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT308	0.9602608464200194	1.0176724717491947	0.900407721702324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NEW__ENSG00000175426___PCSK1__dist_max___BOOT309	0.9581820583646203	1.0140887735456232	0.8997133175450376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
